"","date","state","fips","cases","deaths"
"1295","2020-03-26","Idaho",16,189,3
"1296","2020-03-26","Illinois",17,2538,26
"1297","2020-03-26","Indiana",18,656,18
"1298","2020-03-26","Iowa",19,179,1
"1299","2020-03-26","Kansas",20,171,3
"1300","2020-03-26","Kentucky",21,248,5
"1301","2020-03-26","Louisiana",22,2305,83
"1302","2020-03-26","Maine",23,155,0
"1303","2020-03-26","Maryland",24,581,4
"1304","2020-03-26","Massachusetts",25,2417,25
"1305","2020-03-26","Michigan",26,2878,63
"1306","2020-03-26","Minnesota",27,346,2
"1307","2020-03-26","Mississippi",28,487,6
"1308","2020-03-26","Missouri",29,507,8
"1309","2020-03-26","Montana",30,90,0
"1310","2020-03-26","Nebraska",31,92,0
"1311","2020-03-26","Nevada",32,535,10
"1312","2020-03-26","New Hampshire",33,158,1
"1313","2020-03-26","New Jersey",34,6876,81
"1314","2020-03-26","New Mexico",35,136,1
"1315","2020-03-26","New York",36,38987,432
"1316","2020-03-26","North Carolina",37,638,2
"1317","2020-03-26","North Dakota",38,58,0
"1318","2020-03-26","Ohio",39,867,15
"1319","2020-03-26","Oklahoma",40,248,7
"1320","2020-03-26","Oregon",41,316,11
"1321","2020-03-26","Pennsylvania",42,1690,16
"1322","2020-03-26","Puerto Rico",72,64,2
"1323","2020-03-26","Rhode Island",44,165,0
"1324","2020-03-26","South Carolina",45,456,9
"1325","2020-03-26","South Dakota",46,46,1
"1326","2020-03-26","Tennessee",47,981,3
"1327","2020-03-26","Texas",48,1543,21
"1328","2020-03-26","Utah",49,402,1
"1329","2020-03-26","Vermont",50,158,9
"1330","2020-03-26","Virgin Islands",78,17,0
"1331","2020-03-26","Virginia",51,604,14
"1332","2020-03-26","Washington",53,3208,151
"1333","2020-03-26","West Virginia",54,76,0
"1334","2020-03-26","Wisconsin",55,754,10
"1335","2020-03-26","Wyoming",56,56,0
"1336","2020-03-27","Alabama",1,639,4
"1337","2020-03-27","Alaska",2,85,1
"1338","2020-03-27","Arizona",4,665,15
"1339","2020-03-27","Arkansas",5,386,3
"1340","2020-03-27","California",6,4914,102
"1341","2020-03-27","Colorado",8,1735,31
"1342","2020-03-27","Connecticut",9,1291,27
"1343","2020-03-27","Delaware",10,165,2
"1344","2020-03-27","District of Columbia",11,304,4
"1345","2020-03-27","Florida",12,3198,46
"1346","2020-03-27","Georgia",13,2198,64
"1347","2020-03-27","Guam",66,53,1
"1348","2020-03-27","Hawaii",15,120,0
"1349","2020-03-27","Idaho",16,231,4
"1350","2020-03-27","Illinois",17,3029,37
"1351","2020-03-27","Indiana",18,982,26
"1352","2020-03-27","Iowa",19,235,3
"1353","2020-03-27","Kansas",20,212,4
"1354","2020-03-27","Kentucky",21,302,8
"1355","2020-03-27","Louisiana",22,2746,119
"1356","2020-03-27","Maine",23,168,1
"1357","2020-03-27","Maryland",24,775,5
"1358","2020-03-27","Massachusetts",25,3240,35
"1359","2020-03-27","Michigan",26,3657,93
"1360","2020-03-27","Minnesota",27,398,4
"1361","2020-03-27","Mississippi",28,579,8
"1362","2020-03-27","Missouri",29,671,9
"1363","2020-03-27","Montana",30,121,1
"1364","2020-03-27","Nebraska",31,100,2
"1365","2020-03-27","Nevada",32,621,10
"1366","2020-03-27","New Hampshire",33,187,2
"1367","2020-03-27","New Jersey",34,8825,108
"1368","2020-03-27","New Mexico",35,191,1
"1369","2020-03-27","New York",36,44635,535
"1370","2020-03-27","North Carolina",37,783,3
"1371","2020-03-27","North Dakota",38,68,1
"1372","2020-03-27","Ohio",39,1144,22
"1373","2020-03-27","Oklahoma",40,322,8
"1374","2020-03-27","Oregon",41,414,12
"1375","2020-03-27","Pennsylvania",42,2218,23
"1376","2020-03-27","Puerto Rico",72,79,3
"1377","2020-03-27","Rhode Island",44,203,0
"1378","2020-03-27","South Carolina",45,539,13
"1379","2020-03-27","South Dakota",46,58,1
"1380","2020-03-27","Tennessee",47,1180,6
"1381","2020-03-27","Texas",48,1942,23
"1382","2020-03-27","Utah",49,480,2
"1383","2020-03-27","Vermont",50,184,10
"1384","2020-03-27","Virgin Islands",78,19,0
"1385","2020-03-27","Virginia",51,606,14
"1386","2020-03-27","Washington",53,3770,177
"1387","2020-03-27","West Virginia",54,96,0
"1388","2020-03-27","Wisconsin",55,930,16
"1389","2020-03-27","Wyoming",56,73,0
"1390","2020-03-28","Alabama",1,720,4
"1391","2020-03-28","Alaska",2,102,1
"1392","2020-03-28","Arizona",4,773,15
"1393","2020-03-28","Arkansas",5,409,5
"1394","2020-03-28","California",6,5565,121
"1395","2020-03-28","Colorado",8,2061,44
"1396","2020-03-28","Connecticut",9,1524,33
"1397","2020-03-28","Delaware",10,214,5
"1398","2020-03-28","District of Columbia",11,342,4
"1399","2020-03-28","Florida",12,4038,56
"1400","2020-03-28","Georgia",13,2447,79
"1401","2020-03-28","Guam",66,57,1
"1402","2020-03-28","Hawaii",15,151,0
"1403","2020-03-28","Idaho",16,261,5
"1404","2020-03-28","Illinois",17,3547,50
"1405","2020-03-28","Indiana",18,1232,31
"1406","2020-03-28","Iowa",19,298,3
"1407","2020-03-28","Kansas",20,271,6
"1408","2020-03-28","Kentucky",21,394,9
"1409","2020-03-28","Louisiana",22,3315,137
"1410","2020-03-28","Maine",23,211,1
"1411","2020-03-28","Maryland",24,1066,10
"1412","2020-03-28","Massachusetts",25,4257,44
"1413","2020-03-28","Michigan",26,4635,111
"1414","2020-03-28","Minnesota",27,441,5
"1415","2020-03-28","Mississippi",28,669,13
"1416","2020-03-28","Missouri",29,838,10
"1417","2020-03-28","Montana",30,147,1
"1418","2020-03-28","Nebraska",31,122,2
"1419","2020-03-28","Nevada",32,738,14
"1420","2020-03-28","New Hampshire",33,214,2
"1421","2020-03-28","New Jersey",34,11124,140
"1422","2020-03-28","New Mexico",35,208,2
"1423","2020-03-28","New York",36,53363,782
"1424","2020-03-28","North Carolina",37,972,4
"1425","2020-03-28","North Dakota",38,94,1
"1426","2020-03-28","Northern Mariana Islands",69,2,0
"1427","2020-03-28","Ohio",39,1406,25
"1428","2020-03-28","Oklahoma",40,377,15
"1429","2020-03-28","Oregon",41,479,13
"1430","2020-03-28","Pennsylvania",42,2815,35
"1431","2020-03-28","Puerto Rico",72,100,3
"1432","2020-03-28","Rhode Island",44,239,2
"1433","2020-03-28","South Carolina",45,660,15
"1434","2020-03-28","South Dakota",46,68,1
"1435","2020-03-28","Tennessee",47,1364,6
"1436","2020-03-28","Texas",48,2161,29
"1437","2020-03-28","Utah",49,608,2
"1438","2020-03-28","Vermont",50,211,12
"1439","2020-03-28","Virgin Islands",78,19,0
"1440","2020-03-28","Virginia",51,740,17
"1441","2020-03-28","Washington",53,4311,191
"1442","2020-03-28","West Virginia",54,113,0
"1443","2020-03-28","Wisconsin",55,1042,17
"1444","2020-03-28","Wyoming",56,84,0
"1445","2020-03-29","Alabama",1,830,5
"1446","2020-03-29","Alaska",2,114,1
"1447","2020-03-29","Arizona",4,929,18
"1448","2020-03-29","Arkansas",5,449,6
"1449","2020-03-29","California",6,6266,130
"1450","2020-03-29","Colorado",8,2315,47
"1451","2020-03-29","Connecticut",9,1993,34
"1452","2020-03-29","Delaware",10,232,6
"1453","2020-03-29","District of Columbia",11,342,4
"1454","2020-03-29","Florida",12,4942,59
"1455","2020-03-29","Georgia",13,2683,83
"1456","2020-03-29","Guam",66,58,1
"1457","2020-03-29","Hawaii",15,175,0
"1458","2020-03-29","Idaho",16,310,6
"1459","2020-03-29","Illinois",17,4613,70
"1460","2020-03-29","Indiana",18,1514,32
"1461","2020-03-29","Iowa",19,336,4
"1462","2020-03-29","Kansas",20,332,7
"1463","2020-03-29","Kentucky",21,439,9
"1464","2020-03-29","Louisiana",22,3540,152
"1465","2020-03-29","Maine",23,253,3
"1466","2020-03-29","Maryland",24,1244,11
"1467","2020-03-29","Massachusetts",25,4955,48
"1468","2020-03-29","Michigan",26,5486,132
"1469","2020-03-29","Minnesota",27,504,9
"1470","2020-03-29","Mississippi",28,759,14
"1471","2020-03-29","Missouri",29,903,12
"1472","2020-03-29","Montana",30,161,1
"1473","2020-03-29","Nebraska",31,137,2
"1474","2020-03-29","Nevada",32,920,15
"1475","2020-03-29","New Hampshire",33,258,3
"1476","2020-03-29","New Jersey",34,13386,161
"1477","2020-03-29","New Mexico",35,237,2
"1478","2020-03-29","New York",36,59568,965
"1479","2020-03-29","North Carolina",37,1167,6
"1480","2020-03-29","North Dakota",38,98,1
"1481","2020-03-29","Northern Mariana Islands",69,2,0
"1482","2020-03-29","Ohio",39,1665,30
"1483","2020-03-29","Oklahoma",40,429,16
"1484","2020-03-29","Oregon",41,548,13
"1485","2020-03-29","Pennsylvania",42,3441,40
"1486","2020-03-29","Puerto Rico",72,127,5
"1487","2020-03-29","Rhode Island",44,294,3
"1488","2020-03-29","South Carolina",45,774,16
"1489","2020-03-29","South Dakota",46,90,1
"1490","2020-03-29","Tennessee",47,1570,7
"1491","2020-03-29","Texas",48,2712,35
"1492","2020-03-29","Utah",49,719,2
"1493","2020-03-29","Vermont",50,235,12
"1494","2020-03-29","Virgin Islands",78,23,0
"1495","2020-03-29","Virginia",51,890,22
"1496","2020-03-29","Washington",53,4896,207
"1497","2020-03-29","West Virginia",54,124,1
"1498","2020-03-29","Wisconsin",55,1120,17
"1499","2020-03-29","Wyoming",56,87,0
"1500","2020-03-30","Alabama",1,947,11
"1501","2020-03-30","Alaska",2,119,2
"1502","2020-03-30","Arizona",4,1169,20
"1503","2020-03-30","Arkansas",5,508,7
"1504","2020-03-30","California",6,7421,146
"1505","2020-03-30","Colorado",8,2628,51
"1506","2020-03-30","Connecticut",9,2571,36
"1507","2020-03-30","Delaware",10,264,7
"1508","2020-03-30","District of Columbia",11,495,9
"1509","2020-03-30","Florida",12,5694,71
"1510","2020-03-30","Georgia",13,3032,102
"1511","2020-03-30","Guam",66,60,1
"1512","2020-03-30","Hawaii",15,204,0
"1513","2020-03-30","Idaho",16,415,7
"1514","2020-03-30","Illinois",17,5070,84
"1515","2020-03-30","Indiana",18,1788,35
"1516","2020-03-30","Iowa",19,424,6
"1517","2020-03-30","Kansas",20,373,9
"1518","2020-03-30","Kentucky",21,480,11
"1519","2020-03-30","Louisiana",22,4025,186
"1520","2020-03-30","Maine",23,275,3
"1521","2020-03-30","Maryland",24,1414,15
"1522","2020-03-30","Massachusetts",25,5752,61
"1523","2020-03-30","Michigan",26,6508,197
"1524","2020-03-30","Minnesota",27,576,10
"1525","2020-03-30","Mississippi",28,848,16
"1526","2020-03-30","Missouri",29,1050,13
"1527","2020-03-30","Montana",30,177,4
"1528","2020-03-30","Nebraska",31,185,3
"1529","2020-03-30","Nevada",32,1044,18
"1530","2020-03-30","New Hampshire",33,314,3
"1531","2020-03-30","New Jersey",34,16636,199
"1532","2020-03-30","New Mexico",35,281,4
"1533","2020-03-30","New York",36,67174,1224
"1534","2020-03-30","North Carolina",37,1304,6
"1535","2020-03-30","North Dakota",38,109,3
"1536","2020-03-30","Northern Mariana Islands",69,2,0
"1537","2020-03-30","Ohio",39,1933,40
"1538","2020-03-30","Oklahoma",40,481,17
"1539","2020-03-30","Oregon",41,606,16
"1540","2020-03-30","Pennsylvania",42,4156,48
"1541","2020-03-30","Puerto Rico",72,174,6
"1542","2020-03-30","Rhode Island",44,408,4
"1543","2020-03-30","South Carolina",45,925,18
"1544","2020-03-30","South Dakota",46,101,1
"1545","2020-03-30","Tennessee",47,1721,13
"1546","2020-03-30","Texas",48,3043,46
"1547","2020-03-30","Utah",49,806,4
"1548","2020-03-30","Vermont",50,256,12
"1549","2020-03-30","Virgin Islands",78,30,0
"1550","2020-03-30","Virginia",51,1021,26
"1551","2020-03-30","Washington",53,5179,221
"1552","2020-03-30","West Virginia",54,145,1
"1553","2020-03-30","Wisconsin",55,1267,20
"1554","2020-03-30","Wyoming",56,95,0
"1555","2020-03-31","Alabama",1,999,13
"1556","2020-03-31","Alaska",2,133,2
"1557","2020-03-31","Arizona",4,1298,24
"1558","2020-03-31","Arkansas",5,564,8
"1559","2020-03-31","California",6,8582,183
"1560","2020-03-31","Colorado",8,2990,69
"1561","2020-03-31","Connecticut",9,3128,69
"1562","2020-03-31","Delaware",10,319,10
"1563","2020-03-31","District of Columbia",11,495,9
"1564","2020-03-31","Florida",12,6741,85
"1565","2020-03-31","Georgia",13,4117,125
"1566","2020-03-31","Guam",66,139,2
"1567","2020-03-31","Hawaii",15,224,1
"1568","2020-03-31","Idaho",16,526,9
"1569","2020-03-31","Illinois",17,5994,107
"1570","2020-03-31","Indiana",18,2159,50
"1571","2020-03-31","Iowa",19,498,7
"1572","2020-03-31","Kansas",20,434,10
"1573","2020-03-31","Kentucky",21,590,18
"1574","2020-03-31","Louisiana",22,5237,240
"1575","2020-03-31","Maine",23,303,5
"1576","2020-03-31","Maryland",24,1662,18
"1577","2020-03-31","Massachusetts",25,6620,89
"1578","2020-03-31","Michigan",26,7630,264
"1579","2020-03-31","Minnesota",27,629,12
"1580","2020-03-31","Mississippi",28,937,20
"1581","2020-03-31","Missouri",29,1351,15
"1582","2020-03-31","Montana",30,198,5
"1583","2020-03-31","Nebraska",31,193,4
"1584","2020-03-31","Nevada",32,1113,26
"1585","2020-03-31","New Hampshire",33,367,3
"1586","2020-03-31","New Jersey",34,18696,267
"1587","2020-03-31","New Mexico",35,315,5
"1588","2020-03-31","New York",36,75832,1550
"1589","2020-03-31","North Carolina",37,1528,10
"1590","2020-03-31","North Dakota",38,126,3
"1591","2020-03-31","Northern Mariana Islands",69,2,0
"1592","2020-03-31","Ohio",39,2199,55
"1593","2020-03-31","Oklahoma",40,566,23
"1594","2020-03-31","Oregon",41,690,18
"1595","2020-03-31","Pennsylvania",42,4997,72
"1596","2020-03-31","Puerto Rico",72,239,8
"1597","2020-03-31","Rhode Island",44,488,8
"1598","2020-03-31","South Carolina",45,1083,22
"1599","2020-03-31","South Dakota",46,108,1
"1600","2020-03-31","Tennessee",47,2049,13
"1601","2020-03-31","Texas",48,3576,57
"1602","2020-03-31","Utah",49,887,5
"1603","2020-03-31","Vermont",50,293,13
"1604","2020-03-31","Virgin Islands",78,30,0
"1605","2020-03-31","Virginia",51,1250,27
"1606","2020-03-31","Washington",53,5292,226
"1607","2020-03-31","West Virginia",54,162,1
"1608","2020-03-31","Wisconsin",55,1351,25
"1609","2020-03-31","Wyoming",56,120,0
"1610","2020-04-01","Alabama",1,1106,28
"1611","2020-04-01","Alaska",2,143,2
"1612","2020-04-01","Arizona",4,1413,29
"1613","2020-04-01","Arkansas",5,624,10
"1614","2020-04-01","California",6,9816,212
"1615","2020-04-01","Colorado",8,3346,80
"1616","2020-04-01","Connecticut",9,3557,85
"1617","2020-04-01","Delaware",10,368,11
"1618","2020-04-01","District of Columbia",11,586,11
"1619","2020-04-01","Florida",12,7765,100
"1620","2020-04-01","Georgia",13,4748,154
"1621","2020-04-01","Guam",66,147,3
"1622","2020-04-01","Hawaii",15,258,1
"1623","2020-04-01","Idaho",16,669,9
"1624","2020-04-01","Illinois",17,6980,146
"1625","2020-04-01","Indiana",18,2565,65
"1626","2020-04-01","Iowa",19,549,9
"1627","2020-04-01","Kansas",20,488,11
"1628","2020-04-01","Kentucky",21,682,20
"1629","2020-04-01","Louisiana",22,6424,273
"1630","2020-04-01","Maine",23,344,7
"1631","2020-04-01","Maryland",24,1985,33
"1632","2020-04-01","Massachusetts",25,7738,122
"1633","2020-04-01","Michigan",26,9293,336
"1634","2020-04-01","Minnesota",27,689,17
"1635","2020-04-01","Mississippi",28,1073,22
"1636","2020-04-01","Missouri",29,1581,18
"1637","2020-04-01","Montana",30,217,5
"1638","2020-04-01","Nebraska",31,249,5
"1639","2020-04-01","Nevada",32,1279,32
"1640","2020-04-01","New Hampshire",33,415,4
"1641","2020-04-01","New Jersey",34,22255,355
"1642","2020-04-01","New Mexico",35,363,6
"1643","2020-04-01","New York",36,83889,1941
"1644","2020-04-01","North Carolina",37,1582,11
"1645","2020-04-01","North Dakota",38,147,3
"1646","2020-04-01","Northern Mariana Islands",69,6,1
"1647","2020-04-01","Ohio",39,2547,65
"1648","2020-04-01","Oklahoma",40,719,30
"1649","2020-04-01","Oregon",41,736,19
"1650","2020-04-01","Pennsylvania",42,5805,74
"1651","2020-04-01","Puerto Rico",72,286,11
"1652","2020-04-01","Rhode Island",44,566,10
"1653","2020-04-01","South Carolina",45,1293,26
"1654","2020-04-01","South Dakota",46,129,2
"1655","2020-04-01","Tennessee",47,2690,23
"1656","2020-04-01","Texas",48,4261,63
"1657","2020-04-01","Utah",49,1012,7
"1658","2020-04-01","Vermont",50,321,16
"1659","2020-04-01","Virgin Islands",78,30,0
"1660","2020-04-01","Virginia",51,1511,34
"1661","2020-04-01","Washington",53,5588,249
"1662","2020-04-01","West Virginia",54,191,2
"1663","2020-04-01","Wisconsin",55,1550,33
"1664","2020-04-01","Wyoming",56,137,0
"1665","2020-04-02","Alabama",1,1270,32
"1666","2020-04-02","Alaska",2,146,2
"1667","2020-04-02","Arizona",4,1600,35
"1668","2020-04-02","Arkansas",5,683,12
"1669","2020-04-02","California",6,11190,247
"1670","2020-04-02","Colorado",8,3728,96
"1671","2020-04-02","Connecticut",9,3824,112
"1672","2020-04-02","Delaware",10,393,12
"1673","2020-04-02","District of Columbia",11,653,12
"1674","2020-04-02","Florida",12,9000,144
"1675","2020-04-02","Georgia",13,5444,176
"1676","2020-04-02","Guam",66,152,3
"1677","2020-04-02","Hawaii",15,283,2
"1678","2020-04-02","Idaho",16,891,9
"1679","2020-04-02","Illinois",17,7695,165
"1680","2020-04-02","Indiana",18,3039,78
"1681","2020-04-02","Iowa",19,614,11
"1682","2020-04-02","Kansas",20,554,14
"1683","2020-04-02","Kentucky",21,755,34
"1684","2020-04-02","Louisiana",22,9150,310
"1685","2020-04-02","Maine",23,376,7
"1686","2020-04-02","Maryland",24,2331,36
"1687","2020-04-02","Massachusetts",25,8966,154
"1688","2020-04-02","Michigan",26,10791,417
"1689","2020-04-02","Minnesota",27,742,18
"1690","2020-04-02","Mississippi",28,1177,26
"1691","2020-04-02","Missouri",29,1834,24
"1692","2020-04-02","Montana",30,241,5
"1693","2020-04-02","Nebraska",31,273,6
"1694","2020-04-02","Nevada",32,1458,38
"1695","2020-04-02","New Hampshire",33,479,5
"1696","2020-04-02","New Jersey",34,25590,539
"1697","2020-04-02","New Mexico",35,403,7
"1698","2020-04-02","New York",36,92770,2653
"1699","2020-04-02","North Carolina",37,1857,17
"1700","2020-04-02","North Dakota",38,159,3
"1701","2020-04-02","Northern Mariana Islands",69,8,1
"1702","2020-04-02","Ohio",39,2902,81
"1703","2020-04-02","Oklahoma",40,879,34
"1704","2020-04-02","Oregon",41,826,21
"1705","2020-04-02","Pennsylvania",42,7016,90
"1706","2020-04-02","Puerto Rico",72,316,12
"1707","2020-04-02","Rhode Island",44,657,12
"1708","2020-04-02","South Carolina",45,1554,31
"1709","2020-04-02","South Dakota",46,165,2
"1710","2020-04-02","Tennessee",47,2869,32
"1711","2020-04-02","Texas",48,4880,79
"1712","2020-04-02","Utah",49,1074,7
"1713","2020-04-02","Vermont",50,338,17
"1714","2020-04-02","Virgin Islands",78,37,0
"1715","2020-04-02","Virginia",51,1706,41
"1716","2020-04-02","Washington",53,6585,272
"1717","2020-04-02","West Virginia",54,217,2
"1718","2020-04-02","Wisconsin",55,1730,37
"1719","2020-04-02","Wyoming",56,153,0
"1720","2020-04-03","Alabama",1,1535,38
"1721","2020-04-03","Alaska",2,156,2
"1722","2020-04-03","Arizona",4,1769,41
"1723","2020-04-03","Arkansas",5,738,12
"1724","2020-04-03","California",6,12569,282
"1725","2020-04-03","Colorado",8,4182,110
"1726","2020-04-03","Connecticut",9,4915,132
"1727","2020-04-03","Delaware",10,450,14
"1728","2020-04-03","District of Columbia",11,757,15
"1729","2020-04-03","Florida",12,10260,169
"1730","2020-04-03","Georgia",13,5967,198
"1731","2020-04-03","Guam",66,154,4
"1732","2020-04-03","Hawaii",15,317,3
"1733","2020-04-03","Idaho",16,1013,10
"1734","2020-04-03","Illinois",17,8904,211
"1735","2020-04-03","Indiana",18,3437,102
"1736","2020-04-03","Iowa",19,699,11
"1737","2020-04-03","Kansas",20,624,19
"1738","2020-04-03","Kentucky",21,770,34
"1739","2020-04-03","Louisiana",22,10297,370
"1740","2020-04-03","Maine",23,432,9
"1741","2020-04-03","Maryland",24,2758,42
"1742","2020-04-03","Massachusetts",25,10402,192
"1743","2020-04-03","Michigan",26,12670,478
"1744","2020-04-03","Minnesota",27,789,22
"1745","2020-04-03","Mississippi",28,1358,29
"1746","2020-04-03","Missouri",29,2113,31
"1747","2020-04-03","Montana",30,262,5
"1748","2020-04-03","Nebraska",31,296,6
"1749","2020-04-03","Nevada",32,1549,43
"1750","2020-04-03","New Hampshire",33,540,7
"1751","2020-04-03","New Jersey",34,29895,647
"1752","2020-04-03","New Mexico",35,495,10
"1753","2020-04-03","New York",36,102870,2935
"1754","2020-04-03","North Carolina",37,2093,19
"1755","2020-04-03","North Dakota",38,173,3
"1756","2020-04-03","Northern Mariana Islands",69,8,1
"1757","2020-04-03","Ohio",39,3312,91
"1758","2020-04-03","Oklahoma",40,988,38
"1759","2020-04-03","Oregon",41,899,22
"1760","2020-04-03","Pennsylvania",42,8420,102
"1761","2020-04-03","Puerto Rico",72,378,15
"1762","2020-04-03","Rhode Island",44,711,14
"1763","2020-04-03","South Carolina",45,1700,34
"1764","2020-04-03","South Dakota",46,187,2
"1765","2020-04-03","Tennessee",47,3032,36
"1766","2020-04-03","Texas",48,5669,97
"1767","2020-04-03","Utah",49,1260,7
"1768","2020-04-03","Vermont",50,389,17
"1769","2020-04-03","Virgin Islands",78,38,0
"1770","2020-04-03","Virginia",51,2012,46
"1771","2020-04-03","Washington",53,6966,293
"1772","2020-04-03","West Virginia",54,242,2
"1773","2020-04-03","Wisconsin",55,1916,49
"1774","2020-04-03","Wyoming",56,166,0
"1775","2020-04-04","Alabama",1,1633,44
"1776","2020-04-04","Alaska",2,169,3
"1777","2020-04-04","Arizona",4,2019,53
"1778","2020-04-04","Arkansas",5,743,14
"1779","2020-04-04","California",6,13796,323
"1780","2020-04-04","Colorado",8,4574,126
"1781","2020-04-04","Connecticut",9,5276,165
"1782","2020-04-04","Delaware",10,593,14
"1783","2020-04-04","District of Columbia",11,902,21
"1784","2020-04-04","Florida",12,11537,194
"1785","2020-04-04","Georgia",13,6383,208
"1786","2020-04-04","Guam",66,223,4
"1787","2020-04-04","Hawaii",15,349,3
"1788","2020-04-04","Idaho",16,1077,10
"1789","2020-04-04","Illinois",17,10357,248
"1790","2020-04-04","Indiana",18,3953,116
"1791","2020-04-04","Iowa",19,786,11
"1792","2020-04-04","Kansas",20,701,21
"1793","2020-04-04","Kentucky",21,917,40
"1794","2020-04-04","Louisiana",22,12496,412
"1795","2020-04-04","Maine",23,456,10
"1796","2020-04-04","Maryland",24,3125,54
"1797","2020-04-04","Massachusetts",25,11736,216
"1798","2020-04-04","Michigan",26,14225,540
"1799","2020-04-04","Minnesota",27,865,24
"1800","2020-04-04","Mississippi",28,1455,35
"1801","2020-04-04","Missouri",29,2291,44
"1802","2020-04-04","Montana",30,281,6
"1803","2020-04-04","Nebraska",31,339,8
"1804","2020-04-04","Nevada",32,1758,46
"1805","2020-04-04","New Hampshire",33,621,9
"1806","2020-04-04","New Jersey",34,34124,847
"1807","2020-04-04","New Mexico",35,543,11
"1808","2020-04-04","New York",36,114996,3568
"1809","2020-04-04","North Carolina",37,2402,30
"1810","2020-04-04","North Dakota",38,186,3
"1811","2020-04-04","Northern Mariana Islands",69,8,1
"1812","2020-04-04","Ohio",39,3739,102
"1813","2020-04-04","Oklahoma",40,1159,42
"1814","2020-04-04","Oregon",41,999,26
"1815","2020-04-04","Pennsylvania",42,10109,139
"1816","2020-04-04","Puerto Rico",72,452,18
"1817","2020-04-04","Rhode Island",44,806,17
"1818","2020-04-04","South Carolina",45,1917,40
"1819","2020-04-04","South Dakota",46,212,2
"1820","2020-04-04","Tennessee",47,3265,47
"1821","2020-04-04","Texas",48,6566,124
"1822","2020-04-04","Utah",49,1428,8
"1823","2020-04-04","Vermont",50,461,20
"1824","2020-04-04","Virgin Islands",78,42,0
"1825","2020-04-04","Virginia",51,2407,52
"1826","2020-04-04","Washington",53,7498,318
"1827","2020-04-04","West Virginia",54,282,2
"1828","2020-04-04","Wisconsin",55,2112,60
"1829","2020-04-04","Wyoming",56,187,0
"1830","2020-04-05","Alabama",1,1841,45
"1831","2020-04-05","Alaska",2,185,4
"1832","2020-04-05","Arizona",4,2269,64
"1833","2020-04-05","Arkansas",5,853,16
"1834","2020-04-05","California",6,15076,349
"1835","2020-04-05","Colorado",8,4950,140
"1836","2020-04-05","Connecticut",9,5675,189
"1837","2020-04-05","Delaware",10,673,14
"1838","2020-04-05","District of Columbia",11,998,22
"1839","2020-04-05","Florida",12,12342,220
"1840","2020-04-05","Georgia",13,6742,219
"1841","2020-04-05","Guam",66,265,4
"1842","2020-04-05","Hawaii",15,369,4
"1843","2020-04-05","Idaho",16,1101,10
"1844","2020-04-05","Illinois",17,11276,282
"1845","2020-04-05","Indiana",18,4411,127
"1846","2020-04-05","Iowa",19,868,22
"1847","2020-04-05","Kansas",20,763,23
"1848","2020-04-05","Kentucky",21,1048,44
"1849","2020-04-05","Louisiana",22,13010,477
"1850","2020-04-05","Maine",23,470,10
"1851","2020-04-05","Maryland",24,3609,68
"1852","2020-04-05","Massachusetts",25,12500,231
"1853","2020-04-05","Michigan",26,15635,616
"1854","2020-04-05","Minnesota",27,935,29
"1855","2020-04-05","Mississippi",28,1638,43
"1856","2020-04-05","Missouri",29,2367,52
"1857","2020-04-05","Montana",30,298,6
"1858","2020-04-05","Nebraska",31,377,8
"1859","2020-04-05","Nevada",32,1880,46
"1860","2020-04-05","New Hampshire",33,669,9
"1861","2020-04-05","New Jersey",34,37505,917
"1862","2020-04-05","New Mexico",35,624,12
"1863","2020-04-05","New York",36,122911,4161
"1864","2020-04-05","North Carolina",37,2585,37
"1865","2020-04-05","North Dakota",38,207,3
"1866","2020-04-05","Northern Mariana Islands",69,8,1
"1867","2020-04-05","Ohio",39,4043,119
"1868","2020-04-05","Oklahoma",40,1252,46
"1869","2020-04-05","Oregon",41,1068,27
"1870","2020-04-05","Pennsylvania",42,11589,159
"1871","2020-04-05","Puerto Rico",72,475,20
"1872","2020-04-05","Rhode Island",44,922,25
"1873","2020-04-05","South Carolina",45,2049,44
"1874","2020-04-05","South Dakota",46,240,2
"1875","2020-04-05","Tennessee",47,3538,50
"1876","2020-04-05","Texas",48,7094,137
"1877","2020-04-05","Utah",49,1605,8
"1878","2020-04-05","Vermont",50,512,22
"1879","2020-04-05","Virgin Islands",78,42,0
"1880","2020-04-05","Virginia",51,2637,52
"1881","2020-04-05","Washington",53,7984,344
"1882","2020-04-05","West Virginia",54,324,3
"1883","2020-04-05","Wisconsin",55,2267,73
"1884","2020-04-05","Wyoming",56,200,0
"1885","2020-04-06","Alabama",1,2006,53
"1886","2020-04-06","Alaska",2,189,4
"1887","2020-04-06","Arizona",4,2465,67
"1888","2020-04-06","Arkansas",5,927,16
"1889","2020-04-06","California",6,16284,386
"1890","2020-04-06","Colorado",8,5172,150
"1891","2020-04-06","Connecticut",9,6906,206
"1892","2020-04-06","Delaware",10,783,15
"1893","2020-04-06","District of Columbia",11,1097,24
"1894","2020-04-06","Florida",12,13621,253
"1895","2020-04-06","Georgia",13,7558,294
"1896","2020-04-06","Guam",66,266,4
"1897","2020-04-06","Hawaii",15,385,5
"1898","2020-04-06","Idaho",16,1170,13
"1899","2020-04-06","Illinois",17,12262,309
"1900","2020-04-06","Indiana",18,4956,141
"1901","2020-04-06","Iowa",19,946,25
